column1,column2,column3,column4,target
794.0,812.0,287.0,919.0,0
466.0,424.0,630.0,212.0,1
905.0,489.0,52.0,819.0,0
844.0,633.0,218.0,881.0,0
698.0,963.0,614.0,624.0,0
270.0,422.0,626.0,401.0,0
621.0,62.0,828.0,630.0,0
412.0,764.0,955.0,579.0,0
67.0,352.0,339.0,843.0,0
353.0,532.0,75.0,323.0,1
65.0,37.0,831.0,456.0,0
551.0,253.0,725.0,104.0,0
10.0,955.0,666.0,650.0,0
392.0,60.0,212.0,590.0,0
758.0,437.0,201.0,301.0,0
113.0,878.0,683.0,346.0,0
468.0,784.0,781.0,90.0,0
54.0,254.0,868.0,212.0,0
315.0,330.0,734.0,770.0,0
824.0,12.0,511.0,812.0,0
315.0,435.0,975.0,884.0,1
300.0,323.0,363.0,233.0,0
645.0,325.0,507.0,387.0,0
91.0,792.0,957.0,363.0,0
264.0,625.0,853.0,564.0,0
40.0,499.0,74.0,46.0,1
924.0,868.0,503.0,752.0,0
52.0,501.0,445.0,450.0,0
196.0,712.0,266.0,111.0,0
759.0,334.0,331.0,734.0,1
784.0,35.0,206.0,271.0,0
522.0,57.0,136.0,127.0,0
436.0,384.0,64.0,60.0,0
857.0,520.0,629.0,417.0,1
637.0,778.0,495.0,848.0,0
303.0,325.0,819.0,658.0,0
884.0,301.0,173.0,849.0,0
62.0,652.0,249.0,507.0,0
544.0,842.0,380.0,942.0,0
932.0,661.0,786.0,676.0,0
537.0,390.0,588.0,603.0,1
135.0,87.0,680.0,26.0,0
562.0,374.0,557.0,750.0,0
865.0,208.0,930.0,279.0,0
746.0,750.0,127.0,781.0,0
132.0,165.0,59.0,277.0,1
102.0,86.0,95.0,690.0,0
212.0,430.0,955.0,21.0,0
306.0,438.0,418.0,34.0,1
605.0,170.0,74.0,469.0,0
756.0,793.0,88.0,123.0,0
712.0,102.0,998.0,819.0,0
897.0,931.0,952.0,999.0,1
949.0,256.0,566.0,614.0,0
655.0,253.0,8.0,814.0,0
56.0,709.0,454.0,754.0,0
796.0,668.0,671.0,195.0,1
348.0,322.0,457.0,404.0,0
95.0,790.0,599.0,391.0,1
528.0,161.0,240.0,234.0,0
276.0,546.0,220.0,938.0,0
628.0,659.0,760.0,801.0,0
865.0,615.0,429.0,503.0,0
424.0,540.0,435.0,205.0,0
231.0,937.0,536.0,973.0,1
850.0,903.0,749.0,324.0,0
536.0,185.0,887.0,694.0,0
271.0,389.0,719.0,761.0,0
372.0,59.0,914.0,391.0,0
399.0,914.0,608.0,533.0,0
922.0,214.0,122.0,721.0,0
642.0,655.0,598.0,970.0,0
795.0,18.0,705.0,773.0,1
107.0,272.0,542.0,952.0,1
55.0,377.0,415.0,703.0,0
444.0,347.0,772.0,830.0,1
285.0,395.0,564.0,593.0,0
262.0,760.0,193.0,471.0,0
455.0,467.0,101.0,125.0,0
675.0,726.0,62.0,320.0,0
986.0,902.0,286.0,741.0,0
823.0,634.0,683.0,76.0,0
421.0,603.0,370.0,256.0,1
413.0,998.0,30.0,396.0,0
667.0,260.0,568.0,671.0,1
656.0,763.0,50.0,247.0,0
398.0,739.0,915.0,34.0,0
240.0,174.0,203.0,864.0,0
735.0,134.0,440.0,764.0,0
418.0,954.0,32.0,795.0,0
14.0,560.0,938.0,77.0,0
366.0,533.0,37.0,367.0,0
592.0,915.0,764.0,218.0,0
576.0,304.0,927.0,20.0,0
391.0,997.0,608.0,204.0,0
993.0,713.0,747.0,17.0,1
50.0,700.0,296.0,415.0,1
677.0,318.0,681.0,349.0,0
223.0,841.0,444.0,144.0,0
169.0,465.0,187.0,754.0,0
457.0,555.0,265.0,776.0,0
562.0,105.0,575.0,325.0,1
505.0,724.0,881.0,522.0,1
785.0,838.0,663.0,860.0,0
927.0,562.0,739.0,770.0,1
386.0,25.0,353.0,16.0,0
515.0,340.0,911.0,582.0,0
942.0,454.0,271.0,180.0,0
20.0,711.0,155.0,598.0,0
192.0,715.0,128.0,225.0,0
837.0,468.0,938.0,601.0,0
876.0,725.0,264.0,673.0,0
831.0,601.0,673.0,403.0,1
178.0,982.0,411.0,976.0,0
669.0,106.0,763.0,640.0,0
524.0,878.0,616.0,577.0,1
474.0,392.0,901.0,324.0,0
222.0,812.0,307.0,661.0,0
193.0,337.0,909.0,97.0,0
61.0,903.0,408.0,333.0,0
661.0,309.0,349.0,619.0,1
409.0,414.0,725.0,604.0,0
900.0,671.0,149.0,19.0,0
127.0,591.0,712.0,657.0,0
261.0,234.0,149.0,549.0,0
464.0,245.0,397.0,689.0,1
476.0,772.0,216.0,871.0,0
238.0,434.0,246.0,524.0,0
947.0,319.0,215.0,242.0,0
105.0,611.0,777.0,916.0,1
731.0,974.0,512.0,986.0,1
418.0,992.0,591.0,559.0,1
21.0,468.0,711.0,821.0,0
812.0,720.0,323.0,731.0,0
63.0,697.0,411.0,363.0,0
306.0,117.0,634.0,743.0,0
432.0,732.0,548.0,394.0,0
454.0,14.0,267.0,244.0,1
116.0,712.0,382.0,567.0,0
858.0,863.0,90.0,178.0,0
205.0,286.0,721.0,606.0,1
588.0,290.0,220.0,719.0,1
216.0,60.0,445.0,518.0,0
312.0,663.0,596.0,865.0,1
48.0,340.0,504.0,96.0,0
250.0,952.0,450.0,179.0,0
196.0,656.0,705.0,49.0,0
85.0,779.0,400.0,864.0,0
490.0,330.0,157.0,417.0,0
65.0,285.0,372.0,919.0,0
370.0,274.0,636.0,690.0,1
690.0,406.0,150.0,336.0,0
22.0,183.0,879.0,769.0,1
420.0,158.0,33.0,822.0,0
36.0,330.0,321.0,836.0,0
811.0,542.0,284.0,780.0,0
616.0,930.0,211.0,828.0,0
793.0,959.0,454.0,575.0,1
197.0,67.0,222.0,445.0,0
197.0,223.0,157.0,941.0,0
817.0,780.0,276.0,573.0,1
932.0,147.0,25.0,121.0,0
738.0,194.0,107.0,149.0,0
829.0,812.0,727.0,340.0,0
934.0,672.0,49.0,275.0,1
222.0,107.0,180.0,527.0,1
875.0,897.0,219.0,314.0,0
954.0,338.0,837.0,245.0,0
63.0,417.0,280.0,423.0,0
167.0,424.0,551.0,605.0,0
19.0,991.0,977.0,122.0,1
361.0,314.0,551.0,293.0,0
956.0,405.0,495.0,368.0,0
688.0,104.0,464.0,509.0,0
35.0,375.0,920.0,18.0,0
208.0,600.0,285.0,402.0,0
174.0,861.0,240.0,824.0,0
808.0,252.0,762.0,789.0,0
205.0,110.0,867.0,808.0,0
598.0,625.0,504.0,299.0,0
165.0,736.0,757.0,790.0,1
785.0,480.0,336.0,7.0,1
502.0,108.0,605.0,430.0,0
55.0,200.0,982.0,557.0,0
762.0,890.0,392.0,87.0,0
880.0,208.0,669.0,239.0,1
13.0,577.0,962.0,396.0,1
574.0,631.0,332.0,777.0,0
551.0,744.0,323.0,326.0,0
549.0,909.0,773.0,726.0,1
721.0,350.0,395.0,729.0,0
387.0,239.0,611.0,619.0,0
160.0,491.0,129.0,184.0,0
294.0,256.0,659.0,97.0,1
902.0,677.0,755.0,709.0,0
583.0,335.0,139.0,766.0,0
132.0,576.0,552.0,550.0,0
10.0,37.0,74.0,705.0,1
472.0,566.0,757.0,804.0,0
867.0,69.0,367.0,781.0,1
773.0,683.0,638.0,600.0,0
303.0,678.0,660.0,737.0,0
295.0,340.0,831.0,393.0,0
610.0,532.0,78.0,539.0,0
882.0,25.0,638.0,872.0,0
247.0,711.0,499.0,674.0,1
658.0,743.0,375.0,49.0,0
529.0,906.0,174.0,955.0,0
710.0,462.0,310.0,632.0,0
106.0,265.0,271.0,708.0,1
357.0,321.0,168.0,829.0,0
179.0,279.0,851.0,780.0,0
139.0,586.0,806.0,321.0,0
370.0,241.0,336.0,928.0,0
153.0,44.0,858.0,73.0,0
354.0,581.0,757.0,602.0,0
45.0,780.0,282.0,923.0,0
261.0,221.0,965.0,684.0,1
285.0,946.0,400.0,254.0,0
572.0,89.0,237.0,306.0,0
754.0,822.0,517.0,366.0,0
451.0,942.0,480.0,71.0,0
856.0,519.0,710.0,735.0,0
138.0,470.0,605.0,442.0,0
213.0,668.0,594.0,277.0,0
799.0,48.0,529.0,819.0,0
176.0,120.0,472.0,732.0,1
469.0,484.0,466.0,818.0,0
199.0,96.0,158.0,931.0,0
847.0,988.0,120.0,519.0,0
746.0,56.0,15.0,252.0,1
533.0,688.0,299.0,17.0,1
521.0,386.0,831.0,703.0,0
509.0,903.0,299.0,298.0,0
638.0,176.0,651.0,528.0,0
81.0,913.0,371.0,489.0,0
521.0,752.0,660.0,417.0,1
374.0,941.0,296.0,180.0,1
353.0,896.0,110.0,575.0,0
535.0,93.0,143.0,318.0,0
696.0,971.0,174.0,598.0,0
905.0,491.0,268.0,404.0,1
996.0,282.0,590.0,123.0,0
561.0,83.0,645.0,731.0,0
419.0,183.0,269.0,360.0,0
313.0,895.0,105.0,80.0,0
696.0,973.0,983.0,547.0,0
763.0,17.0,251.0,761.0,0
535.0,168.0,965.0,576.0,0
622.0,830.0,616.0,760.0,1
758.0,735.0,885.0,692.0,0
268.0,373.0,818.0,760.0,1
852.0,848.0,353.0,658.0,0
654.0,661.0,487.0,794.0,1
165.0,815.0,513.0,914.0,1
839.0,592.0,427.0,53.0,0
169.0,930.0,755.0,658.0,0
839.0,718.0,649.0,546.0,0
0.0,965.0,718.0,560.0,0
439.0,354.0,139.0,242.0,0
142.0,34.0,113.0,952.0,0
8.0,611.0,515.0,900.0,0
147.0,159.0,904.0,436.0,0
217.0,817.0,856.0,979.0,0
633.0,463.0,54.0,823.0,0
53.0,664.0,174.0,322.0,0
362.0,876.0,205.0,919.0,0
898.0,382.0,202.0,920.0,0
574.0,625.0,124.0,617.0,0
150.0,738.0,974.0,138.0,0
64.0,629.0,290.0,936.0,0
975.0,896.0,86.0,54.0,0
382.0,629.0,821.0,967.0,0
269.0,204.0,965.0,188.0,0
826.0,145.0,792.0,995.0,0
803.0,606.0,629.0,136.0,1
87.0,783.0,631.0,510.0,0
588.0,94.0,615.0,613.0,1
458.0,552.0,553.0,185.0,0
437.0,165.0,71.0,763.0,0
80.0,893.0,988.0,821.0,0
849.0,560.0,244.0,23.0,0
601.0,587.0,409.0,407.0,0
387.0,565.0,421.0,909.0,0
249.0,75.0,356.0,156.0,1
878.0,988.0,996.0,411.0,1
272.0,502.0,997.0,748.0,0
385.0,58.0,433.0,718.0,1
245.0,852.0,348.0,748.0,0
540.0,872.0,947.0,319.0,0
564.0,561.0,587.0,227.0,0
375.0,187.0,138.0,120.0,0
511.0,356.0,187.0,983.0,0
403.0,55.0,361.0,716.0,1
92.0,181.0,112.0,173.0,0
48.0,527.0,929.0,606.0,0
557.0,492.0,998.0,682.0,0
545.0,396.0,56.0,327.0,0
887.0,457.0,889.0,243.0,0
451.0,557.0,105.0,29.0,0
497.0,163.0,646.0,498.0,1
900.0,952.0,349.0,919.0,0
108.0,655.0,383.0,15.0,0
995.0,266.0,465.0,989.0,0
543.0,675.0,458.0,680.0,1
635.0,326.0,593.0,433.0,0
175.0,344.0,953.0,400.0,0
892.0,928.0,17.0,287.0,0
628.0,857.0,289.0,502.0,0
572.0,916.0,541.0,603.0,0
602.0,940.0,90.0,225.0,0
542.0,646.0,954.0,168.0,0
967.0,644.0,895.0,239.0,0
963.0,188.0,890.0,602.0,0
230.0,903.0,781.0,457.0,0
358.0,40.0,956.0,33.0,1
64.0,121.0,64.0,198.0,0
975.0,159.0,663.0,975.0,0
823.0,346.0,71.0,227.0,1
515.0,60.0,952.0,48.0,0
531.0,22.0,182.0,705.0,1
700.0,16.0,671.0,229.0,0
689.0,618.0,354.0,514.0,1
804.0,757.0,896.0,134.0,0
253.0,0.0,838.0,792.0,0
259.0,273.0,323.0,651.0,1
593.0,365.0,563.0,590.0,0
310.0,257.0,132.0,560.0,0
743.0,440.0,615.0,680.0,0
154.0,917.0,821.0,626.0,0
555.0,138.0,323.0,916.0,0
736.0,506.0,757.0,164.0,0
73.0,257.0,257.0,270.0,1
187.0,330.0,878.0,982.0,0
244.0,499.0,946.0,208.0,0
8.0,41.0,904.0,334.0,0
642.0,136.0,996.0,249.0,0
22.0,319.0,191.0,356.0,0
891.0,420.0,889.0,438.0,0
531.0,884.0,831.0,666.0,1
312.0,556.0,617.0,968.0,1
951.0,610.0,855.0,971.0,0
317.0,793.0,649.0,106.0,1
372.0,783.0,969.0,811.0,0
805.0,565.0,794.0,443.0,1
825.0,779.0,483.0,790.0,1
395.0,294.0,293.0,679.0,1
700.0,854.0,282.0,73.0,1
741.0,689.0,943.0,517.0,0
304.0,286.0,485.0,109.0,0
944.0,391.0,728.0,647.0,0
247.0,35.0,670.0,829.0,1
705.0,997.0,393.0,960.0,0
628.0,863.0,439.0,26.0,0
996.0,641.0,531.0,833.0,0
764.0,295.0,273.0,485.0,0
962.0,958.0,986.0,868.0,0
500.0,428.0,674.0,695.0,0
293.0,154.0,721.0,183.0,1
738.0,917.0,34.0,784.0,0
960.0,155.0,602.0,638.0,0
129.0,683.0,251.0,735.0,1
234.0,370.0,990.0,110.0,0
25.0,312.0,772.0,48.0,0
358.0,239.0,904.0,591.0,1
710.0,405.0,134.0,633.0,0
881.0,634.0,291.0,496.0,0
985.0,302.0,86.0,542.0,0
732.0,122.0,624.0,969.0,0
740.0,54.0,496.0,265.0,0
360.0,477.0,374.0,458.0,0
778.0,789.0,671.0,59.0,0
642.0,239.0,77.0,12.0,0
138.0,328.0,462.0,316.0,0
88.0,592.0,111.0,386.0,0
457.0,193.0,153.0,205.0,0
341.0,562.0,793.0,303.0,1
912.0,163.0,803.0,698.0,0
804.0,471.0,493.0,177.0,0
983.0,717.0,991.0,945.0,0
676.0,119.0,994.0,420.0,0
221.0,545.0,921.0,202.0,0
132.0,72.0,534.0,339.0,1
603.0,683.0,903.0,343.0,0
783.0,230.0,162.0,501.0,1
766.0,144.0,920.0,845.0,0
201.0,703.0,670.0,930.0,0
404.0,826.0,491.0,907.0,0
691.0,457.0,251.0,336.0,0
213.0,584.0,993.0,314.0,0
852.0,36.0,691.0,390.0,0
121.0,964.0,88.0,273.0,0
865.0,40.0,24.0,778.0,1
115.0,166.0,164.0,717.0,0
593.0,920.0,712.0,378.0,1
943.0,819.0,90.0,370.0,0
592.0,492.0,678.0,740.0,0
168.0,805.0,689.0,232.0,0
547.0,611.0,294.0,76.0,0
153.0,181.0,661.0,115.0,0
580.0,629.0,864.0,255.0,0
524.0,557.0,463.0,647.0,0
57.0,339.0,753.0,286.0,0
952.0,612.0,637.0,413.0,1
749.0,641.0,644.0,954.0,1
897.0,67.0,94.0,432.0,0
866.0,52.0,757.0,754.0,0
990.0,448.0,448.0,328.0,0
55.0,311.0,838.0,326.0,0
497.0,605.0,437.0,978.0,1
837.0,687.0,649.0,324.0,0
140.0,791.0,673.0,126.0,0
998.0,918.0,91.0,624.0,0
933.0,819.0,733.0,223.0,0
692.0,155.0,564.0,884.0,0
712.0,920.0,354.0,906.0,0
462.0,850.0,629.0,760.0,1
932.0,576.0,526.0,138.0,0
912.0,876.0,558.0,93.0,0
83.0,898.0,497.0,387.0,0
518.0,533.0,313.0,767.0,1
442.0,857.0,926.0,210.0,1
851.0,589.0,821.0,939.0,0
525.0,301.0,792.0,459.0,0
779.0,919.0,295.0,54.0,0
869.0,575.0,840.0,550.0,1
211.0,559.0,665.0,135.0,0
237.0,961.0,368.0,443.0,0
573.0,326.0,593.0,899.0,1
134.0,775.0,65.0,56.0,0
583.0,846.0,767.0,831.0,0
173.0,679.0,807.0,328.0,0
524.0,107.0,814.0,826.0,1
781.0,397.0,331.0,292.0,0
464.0,711.0,860.0,387.0,0
94.0,808.0,816.0,921.0,1
449.0,126.0,997.0,154.0,0
244.0,783.0,304.0,26.0,0
924.0,463.0,543.0,843.0,0
131.0,424.0,515.0,510.0,0
836.0,639.0,871.0,96.0,0
142.0,990.0,842.0,953.0,1
466.0,814.0,727.0,573.0,1
940.0,959.0,910.0,878.0,0
748.0,231.0,814.0,726.0,0
273.0,83.0,227.0,935.0,0
455.0,539.0,185.0,793.0,0
599.0,148.0,176.0,369.0,0
116.0,994.0,316.0,575.0,0
801.0,201.0,931.0,343.0,0
619.0,280.0,276.0,205.0,0
425.0,619.0,528.0,536.0,0
953.0,380.0,830.0,750.0,1
953.0,268.0,776.0,894.0,1
37.0,192.0,764.0,939.0,0
258.0,727.0,420.0,857.0,0
865.0,200.0,932.0,471.0,0
260.0,220.0,202.0,613.0,1
966.0,444.0,940.0,906.0,0
196.0,56.0,859.0,770.0,0
354.0,994.0,76.0,601.0,1
243.0,632.0,829.0,517.0,0
203.0,38.0,836.0,631.0,0
552.0,397.0,17.0,766.0,0
303.0,801.0,398.0,615.0,0
417.0,439.0,557.0,910.0,0
230.0,215.0,333.0,175.0,0
882.0,99.0,731.0,896.0,1
88.0,640.0,150.0,68.0,1
315.0,64.0,826.0,520.0,0
438.0,204.0,143.0,694.0,1
846.0,885.0,795.0,333.0,0
523.0,988.0,467.0,326.0,0
424.0,713.0,634.0,47.0,0
93.0,749.0,280.0,421.0,0
828.0,885.0,382.0,645.0,0
677.0,427.0,192.0,153.0,0
556.0,679.0,788.0,818.0,0
172.0,155.0,376.0,501.0,1
431.0,587.0,122.0,695.0,1
210.0,108.0,593.0,14.0,0
118.0,458.0,48.0,461.0,0
149.0,78.0,969.0,416.0,0
290.0,424.0,62.0,107.0,0
6.0,888.0,464.0,278.0,1
909.0,320.0,608.0,438.0,0
861.0,596.0,813.0,960.0,0
497.0,361.0,894.0,635.0,1
1.0,785.0,982.0,573.0,0
212.0,892.0,643.0,982.0,0
866.0,136.0,438.0,457.0,0
269.0,833.0,512.0,984.0,0
491.0,306.0,503.0,810.0,0
144.0,205.0,611.0,643.0,0
994.0,433.0,813.0,869.0,1
953.0,811.0,678.0,92.0,0
905.0,426.0,998.0,550.0,0
978.0,444.0,918.0,215.0,0
669.0,21.0,801.0,383.0,0
979.0,233.0,372.0,908.0,1
812.0,136.0,970.0,889.0,0
561.0,2.0,987.0,569.0,0
529.0,113.0,302.0,113.0,0
908.0,874.0,788.0,396.0,1
565.0,820.0,851.0,395.0,0
651.0,415.0,415.0,216.0,1
52.0,819.0,419.0,706.0,1
808.0,690.0,71.0,606.0,0
227.0,418.0,266.0,420.0,0
128.0,363.0,272.0,653.0,1
647.0,742.0,635.0,382.0,0
573.0,227.0,933.0,535.0,0
994.0,280.0,687.0,144.0,1
824.0,950.0,844.0,659.0,0
336.0,565.0,647.0,993.0,0
8.0,652.0,965.0,902.0,0
70.0,870.0,306.0,738.0,1
973.0,673.0,756.0,771.0,0
237.0,6.0,826.0,955.0,0
491.0,541.0,317.0,652.0,0
907.0,140.0,775.0,745.0,1
524.0,810.0,1.0,852.0,0
964.0,158.0,950.0,548.0,0
236.0,414.0,663.0,827.0,0
259.0,605.0,219.0,637.0,0
105.0,158.0,452.0,646.0,0
819.0,437.0,39.0,66.0,0
846.0,738.0,745.0,668.0,0
850.0,789.0,244.0,292.0,0
222.0,992.0,466.0,843.0,0
348.0,958.0,574.0,949.0,1
163.0,260.0,169.0,159.0,0
412.0,284.0,217.0,971.0,0
733.0,422.0,622.0,113.0,1
758.0,832.0,854.0,41.0,0
991.0,247.0,514.0,489.0,0
915.0,771.0,935.0,628.0,0
931.0,220.0,461.0,109.0,0
210.0,628.0,984.0,411.0,0
921.0,169.0,254.0,347.0,1
568.0,767.0,78.0,918.0,1
367.0,859.0,221.0,259.0,0
113.0,443.0,154.0,202.0,1
703.0,910.0,596.0,159.0,0
854.0,582.0,393.0,850.0,0
578.0,7.0,864.0,878.0,0
272.0,639.0,520.0,249.0,0
637.0,821.0,656.0,826.0,0
417.0,341.0,874.0,160.0,0
644.0,983.0,468.0,343.0,1
259.0,287.0,529.0,936.0,0
97.0,749.0,810.0,582.0,0
205.0,805.0,672.0,582.0,0
144.0,857.0,253.0,851.0,0
372.0,598.0,437.0,849.0,0
289.0,341.0,922.0,822.0,1
440.0,111.0,93.0,459.0,0
265.0,690.0,971.0,322.0,0
833.0,458.0,40.0,598.0,0
668.0,882.0,82.0,833.0,0
693.0,50.0,634.0,363.0,0
664.0,23.0,598.0,4.0,0
617.0,321.0,122.0,774.0,0
737.0,901.0,393.0,633.0,0
481.0,660.0,402.0,354.0,0
772.0,863.0,236.0,195.0,0
856.0,671.0,586.0,877.0,0
858.0,739.0,699.0,767.0,0
736.0,782.0,484.0,266.0,0
538.0,559.0,175.0,916.0,0
517.0,390.0,970.0,224.0,0
171.0,560.0,719.0,571.0,0
401.0,424.0,293.0,200.0,0
540.0,971.0,541.0,285.0,0
383.0,826.0,40.0,955.0,1
587.0,574.0,178.0,909.0,1
347.0,124.0,449.0,909.0,1
593.0,492.0,122.0,288.0,0
159.0,335.0,235.0,238.0,0
651.0,200.0,197.0,769.0,0
454.0,284.0,215.0,919.0,0
110.0,366.0,224.0,170.0,0
599.0,472.0,455.0,409.0,0
707.0,587.0,738.0,854.0,0
357.0,816.0,375.0,73.0,0
913.0,370.0,708.0,241.0,0
437.0,246.0,730.0,245.0,0
126.0,425.0,955.0,941.0,0
886.0,488.0,215.0,739.0,0
182.0,73.0,45.0,722.0,1
972.0,229.0,345.0,407.0,1
794.0,134.0,467.0,420.0,1
351.0,123.0,930.0,941.0,0
67.0,311.0,234.0,709.0,0
182.0,819.0,211.0,934.0,0
784.0,877.0,357.0,705.0,1
325.0,649.0,65.0,937.0,0
355.0,559.0,517.0,224.0,0
89.0,514.0,10.0,529.0,0
563.0,66.0,267.0,632.0,0
298.0,214.0,613.0,285.0,0
981.0,509.0,170.0,414.0,0
686.0,681.0,988.0,779.0,1
159.0,967.0,715.0,440.0,1
462.0,288.0,461.0,86.0,1
602.0,586.0,981.0,470.0,0
324.0,300.0,289.0,133.0,0
415.0,488.0,512.0,95.0,0
371.0,784.0,754.0,961.0,0
262.0,255.0,766.0,92.0,0
977.0,157.0,928.0,330.0,0
442.0,319.0,262.0,999.0,0
443.0,483.0,399.0,708.0,0
105.0,864.0,217.0,624.0,0
94.0,658.0,385.0,918.0,0
2.0,3.0,343.0,764.0,0
619.0,796.0,577.0,589.0,0
39.0,42.0,835.0,856.0,0
481.0,661.0,589.0,759.0,1
873.0,697.0,676.0,803.0,0
637.0,547.0,23.0,758.0,0
920.0,519.0,984.0,716.0,0
197.0,786.0,883.0,200.0,1
337.0,903.0,956.0,968.0,0
956.0,489.0,44.0,738.0,0
175.0,331.0,949.0,947.0,0
201.0,93.0,386.0,427.0,1
77.0,258.0,372.0,195.0,0
798.0,178.0,526.0,885.0,0
943.0,346.0,608.0,789.0,0
445.0,577.0,641.0,941.0,1
592.0,866.0,614.0,527.0,0
456.0,634.0,719.0,251.0,0
902.0,154.0,471.0,322.0,0
546.0,126.0,158.0,45.0,0
806.0,451.0,383.0,561.0,0
340.0,884.0,148.0,175.0,0
836.0,161.0,120.0,598.0,0
126.0,81.0,570.0,138.0,0
940.0,86.0,918.0,189.0,0
32.0,454.0,731.0,648.0,1
755.0,808.0,34.0,697.0,0
965.0,667.0,483.0,109.0,0
39.0,832.0,700.0,725.0,0
196.0,153.0,216.0,217.0,1
445.0,347.0,7.0,398.0,0
188.0,445.0,57.0,456.0,0
101.0,478.0,45.0,160.0,1
59.0,68.0,788.0,65.0,0
606.0,119.0,766.0,983.0,0
379.0,964.0,514.0,768.0,1
866.0,788.0,394.0,147.0,0
622.0,637.0,713.0,583.0,0
355.0,9.0,523.0,957.0,0
650.0,478.0,743.0,245.0,0
542.0,461.0,669.0,440.0,0
648.0,139.0,776.0,777.0,0
515.0,422.0,199.0,772.0,0
634.0,677.0,636.0,574.0,1
735.0,428.0,30.0,928.0,0
527.0,819.0,519.0,669.0,0
711.0,767.0,832.0,108.0,0
518.0,961.0,673.0,834.0,0
993.0,584.0,832.0,433.0,0
945.0,306.0,701.0,672.0,1
334.0,405.0,623.0,137.0,1
750.0,633.0,565.0,465.0,1
69.0,468.0,143.0,627.0,1
40.0,58.0,869.0,429.0,1
844.0,663.0,973.0,719.0,0
82.0,735.0,994.0,743.0,1
622.0,401.0,199.0,23.0,0
914.0,70.0,702.0,547.0,0
376.0,122.0,514.0,846.0,0
138.0,216.0,279.0,52.0,0
631.0,389.0,885.0,916.0,0
160.0,25.0,686.0,200.0,0
563.0,797.0,62.0,826.0,0
952.0,529.0,293.0,556.0,1
249.0,377.0,625.0,60.0,1
836.0,998.0,105.0,484.0,0
22.0,72.0,990.0,689.0,0
502.0,770.0,725.0,2.0,0
285.0,598.0,347.0,517.0,1
60.0,355.0,603.0,317.0,0
258.0,806.0,264.0,650.0,0
887.0,570.0,213.0,126.0,1
848.0,754.0,856.0,583.0,1
9.0,518.0,123.0,276.0,0
998.0,657.0,87.0,75.0,0
882.0,57.0,441.0,700.0,0
501.0,445.0,346.0,259.0,0
193.0,428.0,764.0,508.0,0
235.0,443.0,134.0,957.0,0
978.0,542.0,811.0,983.0,1
717.0,254.0,537.0,397.0,0
282.0,112.0,412.0,825.0,0
112.0,65.0,743.0,759.0,1
897.0,340.0,128.0,332.0,1
697.0,686.0,487.0,892.0,0
637.0,614.0,407.0,493.0,0
348.0,893.0,550.0,290.0,0
828.0,677.0,847.0,509.0,1
556.0,766.0,585.0,993.0,0
621.0,289.0,300.0,238.0,0
788.0,774.0,523.0,760.0,0
650.0,493.0,673.0,833.0,0
647.0,364.0,645.0,263.0,0
620.0,259.0,336.0,996.0,0
75.0,922.0,827.0,577.0,1
891.0,758.0,942.0,122.0,1
158.0,275.0,726.0,350.0,0
632.0,136.0,208.0,135.0,0
611.0,447.0,164.0,662.0,0
392.0,624.0,452.0,198.0,0
64.0,546.0,61.0,51.0,0
608.0,110.0,632.0,877.0,0
891.0,635.0,379.0,473.0,1
238.0,827.0,962.0,447.0,0
650.0,711.0,859.0,727.0,0
792.0,854.0,367.0,214.0,0
717.0,847.0,560.0,94.0,0
901.0,84.0,991.0,746.0,0
677.0,978.0,39.0,94.0,0
823.0,966.0,159.0,301.0,1
900.0,256.0,289.0,25.0,0
206.0,675.0,460.0,198.0,0
394.0,195.0,164.0,197.0,0
769.0,981.0,741.0,613.0,1
744.0,153.0,822.0,239.0,0
409.0,21.0,645.0,219.0,1
406.0,380.0,992.0,124.0,1
810.0,846.0,938.0,297.0,0
964.0,84.0,863.0,416.0,0
316.0,354.0,584.0,447.0,0
100.0,718.0,56.0,307.0,1
517.0,483.0,668.0,654.0,0
920.0,823.0,86.0,490.0,0
852.0,197.0,155.0,683.0,0
980.0,817.0,255.0,975.0,0
727.0,935.0,670.0,25.0,1
150.0,345.0,72.0,527.0,0
965.0,852.0,346.0,720.0,0
354.0,602.0,435.0,920.0,1
582.0,575.0,511.0,183.0,0
389.0,296.0,960.0,562.0,0
237.0,980.0,463.0,550.0,0
934.0,670.0,536.0,608.0,0
821.0,216.0,341.0,509.0,0
593.0,139.0,867.0,533.0,1
175.0,219.0,724.0,339.0,1
690.0,248.0,993.0,908.0,0
118.0,994.0,277.0,266.0,0
741.0,238.0,435.0,721.0,0
171.0,158.0,537.0,31.0,0
591.0,850.0,892.0,989.0,0
974.0,303.0,222.0,249.0,0
311.0,594.0,468.0,729.0,0
142.0,954.0,324.0,30.0,0
849.0,943.0,994.0,212.0,0
993.0,331.0,224.0,811.0,0
795.0,333.0,510.0,555.0,1
800.0,971.0,484.0,981.0,0
775.0,602.0,796.0,641.0,0
246.0,715.0,85.0,101.0,1
128.0,314.0,531.0,515.0,0
474.0,228.0,518.0,655.0,0
420.0,753.0,734.0,287.0,0
228.0,612.0,671.0,576.0,1
931.0,176.0,447.0,429.0,1
215.0,555.0,696.0,115.0,0
242.0,703.0,668.0,744.0,0
879.0,981.0,915.0,366.0,0
7.0,183.0,752.0,50.0,0
428.0,796.0,815.0,234.0,0
199.0,106.0,30.0,749.0,0
772.0,63.0,747.0,316.0,1
